G_7-6_1,sk_automotive_20230706_140333.skv,99.33110368,42.14046823
G_7-6_1,sk_automotive_20230706_140354.skv,51.17056856,45.15050167
G_7-6_1,sk_automotive_20230706_140414.skv,45.15050167,48.16053512
G_7-6_2,sk_automotive_20230706_140547.skv,72.24080268,42.14046823
G_7-6_2,sk_automotive_20230706_140608.skv,78.26086957,84.28093645
G_7-6_2,sk_automotive_20230706_140628.skv,87.2909699,87.2909699
G_7-6_3,sk_automotive_20230706_141226.skv,102.3411371,42.14046823
G_7-6_3,sk_automotive_20230706_141246.skv,108.361204,72.24080268
G_7-6_3,sk_automotive_20230706_141306.skv,102.3411371,54.18060201
G_7-6_4,sk_automotive_20230706_141632.skv,105.3511706,63.21070234
G_7-6_4,sk_automotive_20230706_141652.skv,51.17056856,51.17056856
G_7-6_4,sk_automotive_20230706_141712.skv,45.15050167,45.15050167
G_7-6_5,sk_automotive_20230706_141948.skv,48.16053512,102.3411371
G_7-6_5,sk_automotive_20230706_142009.skv,102.3411371,42.14046823
G_7-6_5,sk_automotive_20230706_142029.skv,105.3511706,111.3712375
L_7-6_1,sk_automotive_20230706_134518.skv,48.16053512,48.16053512
L_7-6_1,sk_automotive_20230706_134538.skv,63.21070234,63.21070234
L_7-6_1,sk_automotive_20230706_134558.skv,63.21070234,87.2909699
L_7-6_2,sk_automotive_20230706_134901.skv,42.14046823,84.28093645
L_7-6_2,sk_automotive_20230706_134921.skv,66.22073579,66.22073579
L_7-6_2,sk_automotive_20230706_134941.skv,69.23076923,69.23076923
L_7-6_3,sk_automotive_20230706_135232.skv,72.24080268,72.24080268
L_7-6_3,sk_automotive_20230706_135252.skv,63.21070234,63.21070234
L_7-6_3,sk_automotive_20230706_135312.skv,75.25083612,42.14046823
L_7-6_4,sk_automotive_20230706_135500.skv,66.22073579,48.16053512
L_7-6_4,sk_automotive_20230706_135521.skv,66.22073579,66.22073579
L_7-6_4,sk_automotive_20230706_135541.skv,78.26086957,42.14046823
L_7-6_5,sk_automotive_20230706_135642.skv,69.23076923,45.15050167
L_7-6_5,sk_automotive_20230706_135703.skv,54.18060201,72.24080268
L_7-6_5,sk_automotive_20230706_135723.skv,69.23076923,69.23076923
S_7-6_1,sk_automotive_20230706_131955.skv,48.16053512,51.17056856
S_7-6_1,sk_automotive_20230706_132015.skv,63.21070234,63.21070234
S_7-6_1,sk_automotive_20230706_132035.skv,87.2909699,60.2006689
S_7-6_2,sk_automotive_20230706_132316.skv,126.4214047,45.15050167
S_7-6_2,sk_automotive_20230706_132337.skv,93.31103679,45.15050167
S_7-6_2,sk_automotive_20230706_132356.skv,78.26086957,78.26086957
S_7-6_3,sk_automotive_20230706_132514.skv,66.22073579,45.15050167
S_7-6_3,sk_automotive_20230706_132534.skv,87.2909699,66.22073579
S_7-6_3,sk_automotive_20230706_132554.skv,108.361204,108.361204
S_7-6_4,sk_automotive_20230706_132912.skv,78.26086957,42.14046823
S_7-6_4,sk_automotive_20230706_132933.skv,81.27090301,54.18060201
S_7-6_4,sk_automotive_20230706_132953.skv,117.3913043,117.3913043
S_7-6_5,sk_automotive_20230706_133126.skv,54.18060201,54.18060201
S_7-6_5,sk_automotive_20230706_133147.skv,120.4013378,45.15050167
S_7-6_5,sk_automotive_20230706_133207.skv,111.3712375,63.21070234
